"case_id","abbrev","name","group_label","category","original_row_number","signal_density"
40,"SNr","Substantia nigra, reticular part","relapse","MB",252,5012209.38023
40,"VTA","Ventral tegmental area","relapse","MB",253,13434585.1064
40,"VTN","Ventral tegmental nucleus","relapse","MB",254,7524642.85714
40,"IC","Inferior colliculus","relapse","MB",256,14982242.4409
40,"MEV","Midbrain trigeminal nucleus","relapse","MB",257,13668076.9231
40,"NB","Nucleus of the brachium of the inferior colliculus","relapse","MB",258,8430843.13725
40,"PBG","Parabigeminal nucleus","relapse","MB",259,1305656.25
40,"SAG","Nucleus sagulum","relapse","MB",260,6382648.64865
40,"SCop","Superior colliculus, optic layer","relapse","MB",262,26260444.898
40,"SCsg","Superior colliculus, superficial gray layer","relapse","MB",263,13052330.494
40,"PPN","Pedunculopontine nucleus","relapse","MB",265,10071544.9735
40,"CLI","Central linear nucleus raphe","relapse","MB",267,11097360
40,"DR","Dorsal nucleus raphe","relapse","MB",268,28878777.7778
40,"IF","Interfascicular nucleus raphe","relapse","MB",269,47373900
40,"IPN","Interpeduncular nucleus","relapse","MB",270,9892989.01099
40,"SNc","Substantia nigra, compact part","relapse","MB",271,6703597.56098
40,"BAC","Bed nucleus of the anterior commissure","relapse","PAL",288,5864000
40,"BST","Bed nuclei of the stria terminalis","relapse","PAL",289,17512259.3168
40,"GPe","Globus pallidus, external segment","relapse","PAL",291,5680831.05023
40,"GPi","Globus pallidus, internal segment","relapse","PAL",292,7338180.72289
40,"MSC","Medial septal complex","relapse","PAL",294,9448029.94012
40,"TRS","Triangular nucleus of septum","relapse","PAL",297,3888875
40,"MA","Magnocellular nucleus","relapse","PAL",299,6264321.16788
40,"SI","Substantia innominata","relapse","PAL",300,10121636.4386
40,"LS","Lateral septal nucleus","relapse","STR",303,17002462.4796
40,"SF","Septofimbrial nucleus","relapse","STR",307,12058941.6667
40,"CP","Caudoputamen","relapse","STR",309,15184652.0222
40,"ACB","Nucleus accumbens","relapse","STR",311,20330725.85
40,"FS","Fundus of striatum","relapse","STR",312,12988921.3483
40,"OT","Olfactory tubercle","relapse","STR",313,11771922.3861
40,"AAA","Anterior amygdalar area","relapse","STR",315,10061058.1395
40,"BA","Bed nucleus of the accessory olfactory tract","relapse","STR",316,14662357.1429
40,"CEA","Central amygdalar nucleus","relapse","STR",317,18243225.3788
40,"IA","Intercalated amygdalar nucleus","relapse","STR",318,22530701.1494
40,"MEA","Medial amygdalar nucleus","relapse","STR",319,17143524.2718
40,"HIP","Hippocampal region","relapse","CTXpl",323,9534070.87657
40,"RHP","Retrohippocampal region","relapse","CTXpl",333,11210399.6026
40,"ACA","Anterior cingulate area","relapse","CTXpl",343,20352738.117
40,"AI","Agranular insular area","relapse","CTXpl",354,13938724.4867
40,"AUD","Auditory areas","relapse","CTXpl",370,17857962.0517
40,"ECT","Ectorhinal area","relapse","CTXpl",395,15389876.7123
40,"FRP","Frontal pole, cerebral cortex","relapse","CTXpl",400,7522481.08108
40,"GU","Gustatory areas","relapse","CTXpl",404,9250020.11494
40,"ILA","Infralimbic area","relapse","CTXpl",410,29979455.5874
40,"MO","Somatomotor areas","relapse","CTXpl",415,11395544.1941
40,"ORB","Orbital area","relapse","CTXpl",426,25227364.9635
40,"PERI","Perirhinal area","relapse","CTXpl",442,9900103.39257
40,"PL","Prelimbic area","relapse","CTXpl",447,20931818.3613
40,"PTLp","Posterior parietal association areas","relapse","CTXpl",452,22629592.0354
40,"RSP","Retrosplenial area","relapse","CTXpl",465,13023082.769
40,"SS","Somatosensory areas","relapse","CTXpl",481,17162850.1647
40,"TEa","Temporal association areas","relapse","CTXpl",531,21883887.9528
40,"VIS","Visual areas","relapse","CTXpl",537,30590878.5647
40,"VISC","Visceral area","relapse","CTXpl",585,9744454.00943
40,"AOB","Accessory olfactory bulb","relapse","CTXpl",592,8067235.29412
40,"AON","Anterior olfactory nucleus","relapse","CTXpl",594,25635806.5651
40,"COA","Cortical amygdalar area","relapse","CTXpl",595,14430802.1878
40,"DP","Dorsal peduncular area","relapse","CTXpl",598,11062466.6667
40,"MOB","Main olfactory bulb","relapse","CTXpl",599,48204277.7778
40,"NLOT","Nucleus of the lateral olfactory tract","relapse","CTXpl",600,13032611.9403
40,"PAA","Piriform-amygdalar area","relapse","CTXpl",603,13980621.5139
40,"PIR","Piriform area","relapse","CTXpl",604,15863838.8224
40,"TR","Postpiriform transition area","relapse","CTXpl",605,10328210.1911
40,"TT","Taenia tecta","relapse","CTXpl",606,16256411.4114
40,"BLAa","Basolateral amygdalar nucleus, anterior part","relapse","CTXsp",609,19672470.9302
40,"BLAp","Basolateral amygdalar nucleus, posterior part","relapse","CTXsp",610,16015215.7534
40,"BLAv","Basolateral amygdalar nucleus, ventral part","relapse","CTXsp",611,12010636.3636
40,"BMA","Basomedial amygdalar nucleus","relapse","CTXsp",612,19870381.4655
40,"CLA","Claustrum","relapse","CTXsp",613,41431110.0917
40,"EPd","Endopiriform nucleus, dorsal part","relapse","CTXsp",615,26480755.3325
40,"EPv","Endopiriform nucleus, ventral part","relapse","CTXsp",616,17097427.1845
40,"LA","Lateral amygdalar nucleus","relapse","CTXsp",617,17803686.8327
40,"PA","Posterior amygdalar nucleus","relapse","CTXsp",618,16464880
41,"VII","Facial motor nucleus","cue","HB",86,6197000
41,"CN","Cochlear nuclei","cue","HB",94,238425.531915
41,"NTB","Nucleus of the trapezoid body","cue","HB",97,9177200
41,"B","Barrington's nucleus","cue","HB",101,88000
41,"DTN","Dorsal tegmental nucleus","cue","HB",102,119476.190476
41,"PCG","Pontine central gray","cue","HB",103,96613.6363636
41,"PG","Pontine gray","cue","HB",104,33423801.3937
41,"PRNc","Pontine reticular nucleus, caudal part","cue","HB",105,3755929.73651
41,"SUT","Supratrigeminal nucleus","cue","HB",107,76595.7446809
41,"TRN","Tegmental reticular nucleus","cue","HB",108,15736811.8812
41,"V","Motor nucleus of trigeminal","cue","HB",109,145511.811024
41,"CS","Superior central nucleus raphe","cue","HB",111,3353638.29787
41,"LDT","Laterodorsal tegmental nucleus","cue","HB",113,50000
41,"NI","Nucleus incertus","cue","HB",114,87571.4285714
41,"PRNr","Pontine reticular nucleus","cue","HB",115,4948606.57476
41,"SLC","Subceruleus nucleus","cue","HB",116,17636.3636364
41,"SLD","Sublaterodorsal nucleus","cue","HB",117,171950
41,"NLL","Nucleus of the lateral lemniscus","cue","HB",119,1452635.62753
41,"PB","Parabrachial nucleus","cue","HB",120,152127.962085
41,"PSV","Principal sensory nucleus of the trigeminal","cue","HB",121,3007405.30303
41,"SOC","Superior olivary complex","cue","HB",122,3673416.66667
41,"LHA","Lateral hypothalamic area","cue","HY",129,10633468.9153
41,"LPO","Lateral preoptic area","cue","HY",130,6946145.88235
41,"PST","Preparasubthalamic nucleus","cue","HY",131,21287600
41,"PSTN","Parasubthalamic nucleus","cue","HY",132,16766583.3333
41,"RCH","Retrochiasmatic area","cue","HY",133,3741047.16981
41,"STN","Subthalamic nucleus","cue","HY",134,8107015.38462
41,"TU","Tuberal nucleus","cue","HY",135,3862331.79724
41,"ZI","Zona incerta","cue","HY",136,12263740.668
41,"AHN","Anterior hypothalamic nucleus","cue","HY",139,10847468.4211
41,"MBO","Mammillary body","cue","HY",140,5218273.80952
41,"MPN","Medial preoptic nucleus","cue","HY",147,5881500
41,"PH","Posterior hypothalamic nucleus","cue","HY",148,14483467.6923
41,"PMv","Ventral premammillary nucleus","cue","HY",149,6712204.54545
41,"PVHd","Paraventricular hypothalamic nucleus, descending division","cue","HY",150,8808043.47826
41,"VMH","Ventromedial hypothalamic nucleus","cue","HY",151,3754884.44444
41,"ADP","Anterodorsal preoptic nucleus","cue","HY",153,6649400
41,"AVP","Anteroventral preoptic nucleus","cue","HY",154,3032379.31034
41,"AVPV","Anteroventral periventricular nucleus","cue","HY",155,2283538.46154
41,"DMH","Dorsomedial nucleus of the hypothalamus","cue","HY",156,8010820.75472
41,"MEPO","Median preoptic nucleus","cue","HY",157,4564432.83582
41,"MPO","Medial preoptic area","cue","HY",158,5665579.08847
41,"PD","Posterodorsal preoptic nucleus","cue","HY",159,14356000
41,"PS","Parastrial nucleus","cue","HY",160,10532307.6923
41,"PVp","Periventricular hypothalamic nucleus, posterior part","cue","HY",161,1009846.15385
41,"PVpo","Periventricular hypothalamic nucleus, preoptic part","cue","HY",162,6585352.94118
41,"SBPV","Subparaventricular zone","cue","HY",163,9271610.16949
41,"SFO","Subfornical organ","cue","HY",164,903500
41,"VLPO","Ventrolateral preoptic nucleus","cue","HY",165,2564818.18182
41,"ARH","Arcuate hypothalamic nucleus","cue","HY",167,797753.08642
41,"PVH","Paraventricular hypothalamic nucleus","cue","HY",168,5705307.69231
41,"PVa","Periventricular hypothalamic nucleus, anterior part","cue","HY",169,2688000
41,"PVi","Periventricular hypothalamic nucleus, intermediate part","cue","HY",170,2378162.7907
41,"SO","Supraoptic nucleus","cue","HY",171,3882103.44828
41,"ATN","Anterior group of the dorsal thalamus","cue","TH",174,7465097.71574
41,"EPI","Epithalamus","cue","TH",181,3439176.76768
41,"GENv","Geniculate group, ventral thalamus","cue","TH",184,12666836.7347
41,"ILM","Intralaminar nuclei of the dorsal thalamus","cue","TH",188,10499322.9665
41,"LAT","Lateral group of the dorsal thalamus","cue","TH",193,8561984.48687
41,"MED","Medial group of the dorsal thalamus","cue","TH",198,7777226.72673
41,"MTN","Midline group of the dorsal thalamus","cue","TH",203,30342478.8732
41,"RT","Reticular nucleus of the thalamus","cue","TH",206,6248199.5842
41,"GENd","Geniculate group, dorsal thalamus","cue","TH",208,6903821.15869
41,"PP","Peripeduncular nucleus","cue","TH",211,9662235.29412
41,"SPA","Subparafascicular area","cue","TH",212,15983150
41,"SPF","Subparafascicular nucleus","cue","TH",213,11588516.6667
41,"VENT","Ventral group of the dorsal thalamus","cue","TH",216,16031918.4742
41,"CUN","Cuneiform nucleus","cue","MB",226,884747.572816
41,"EW","Edinger-Westphal nucleus","cue","MB",227,26184250
41,"III","Oculomotor nucleus","cue","MB",228,9549500
41,"IV","Trochlear nucleus","cue","MB",229,11577500
41,"LT","Lateral terminal nucleus of the accessory optic tract","cue","MB",230,7328000
41,"MRN","Midbrain reticular nucleus","cue","MB",231,8150328.57926
41,"ND","Nucleus of Darkschewitsch","cue","MB",233,8948545.45455
41,"PRC","Precommissural nucleus","cue","MB",234,21434064.5161
41,"APN","Anterior pretectal nucleus","cue","MB",236,9162881.18812
41,"MPT","Medial pretectal area","cue","MB",237,16745740
41,"NOT","Nucleus of the optic tract","cue","MB",238,8013189.18919
41,"NPC","Nucleus of the posterior commissure","cue","MB",239,18762217.3913
41,"OP","Olivary pretectal nucleus","cue","MB",240,10292029.4118
41,"PPT","Posterior pretectal nucleus","cue","MB",241,15893407.4074
41,"RN","Red nucleus","cue","MB",242,8490286.36364
41,"RR","Midbrain reticular nucleus, retrorubral area","cue","MB",243,7227608.93855
41,"SCdg","Superior colliculus, motor related, deep gray layer","cue","MB",245,11442521.3675
41,"SCdw","Superior colliculus, motor related, deep white layer","cue","MB",246,8027871.21212
41,"SCig","Superior colliculus, motor related, intermediate gray layer","cue","MB",247,15542914.0127
41,"SCiw","Superior colliculus, motor related, intermediate white layer","cue","MB",251,16035595.7728
41,"SNr","Substantia nigra, reticular part","cue","MB",252,4044129.60236
41,"VTA","Ventral tegmental area","cue","MB",253,7944172.63844
41,"VTN","Ventral tegmental nucleus","cue","MB",254,335071.428571
41,"IC","Inferior colliculus","cue","MB",256,1411371.75493
41,"MEV","Midbrain trigeminal nucleus","cue","MB",257,750833.333333
41,"NB","Nucleus of the brachium of the inferior colliculus","cue","MB",258,3417100
41,"PBG","Parabigeminal nucleus","cue","MB",259,1290111.11111
41,"SAG","Nucleus sagulum","cue","MB",260,2299394.73684
41,"SCop","Superior colliculus, optic layer","cue","MB",262,15497395.0617
41,"SCsg","Superior colliculus, superficial gray layer","cue","MB",263,6454654.44015
41,"PPN","Pedunculopontine nucleus","cue","MB",265,4400855.72139
41,"CLI","Central linear nucleus raphe","cue","MB",267,9116566.66667
41,"DR","Dorsal nucleus raphe","cue","MB",268,6530245.28302
41,"IF","Interfascicular nucleus raphe","cue","MB",269,17657071.4286
41,"IPN","Interpeduncular nucleus","cue","MB",270,3778992.12598
41,"SNc","Substantia nigra, compact part","cue","MB",271,4460147.72727
41,"BAC","Bed nucleus of the anterior commissure","cue","PAL",288,10715333.3333
41,"BST","Bed nuclei of the stria terminalis","cue","PAL",289,10163860.3604
41,"GPe","Globus pallidus, external segment","cue","PAL",291,6616361.11111
41,"GPi","Globus pallidus, internal segment","cue","PAL",292,7342416.10738
41,"MSC","Medial septal complex","cue","PAL",294,5620507.89096
41,"TRS","Triangular nucleus of septum","cue","PAL",297,8016210.52632
41,"MA","Magnocellular nucleus","cue","PAL",299,5629846.77419
41,"SI","Substantia innominata","cue","PAL",300,8639327.60103
41,"LS","Lateral septal nucleus","cue","STR",303,10561601.3289
41,"SF","Septofimbrial nucleus","cue","STR",307,10267966.3866
41,"CP","Caudoputamen","cue","STR",309,9592825.53551
41,"ACB","Nucleus accumbens","cue","STR",311,12673990.3433
41,"FS","Fundus of striatum","cue","STR",312,11450359.7561
41,"OT","Olfactory tubercle","cue","STR",313,5823201.46277
41,"AAA","Anterior amygdalar area","cue","STR",315,12133812
41,"BA","Bed nucleus of the accessory olfactory tract","cue","STR",316,11276275.8621
41,"CEA","Central amygdalar nucleus","cue","STR",317,10979055.4529
41,"IA","Intercalated amygdalar nucleus","cue","STR",318,18296475
41,"MEA","Medial amygdalar nucleus","cue","STR",319,10647636.8078
41,"HIP","Hippocampal region","cue","CTXpl",323,6945474.80187
41,"RHP","Retrohippocampal region","cue","CTXpl",333,5988542.73043
41,"ACA","Anterior cingulate area","cue","CTXpl",343,16247916.8365
41,"AI","Agranular insular area","cue","CTXpl",354,12450041.3912
41,"AUD","Auditory areas","cue","CTXpl",370,16691651.4965
41,"ECT","Ectorhinal area","cue","CTXpl",395,12478321.3166
41,"FRP","Frontal pole, cerebral cortex","cue","CTXpl",400,8807671.82663
41,"GU","Gustatory areas","cue","CTXpl",404,16763338.3356
41,"ILA","Infralimbic area","cue","CTXpl",410,12079717.0868
41,"MO","Somatomotor areas","cue","CTXpl",415,12779488.9122
41,"ORB","Orbital area","cue","CTXpl",426,14190471.6382
41,"PERI","Perirhinal area","cue","CTXpl",442,9153688.04159
41,"PL","Prelimbic area","cue","CTXpl",447,13487172.4138
41,"PTLp","Posterior parietal association areas","cue","CTXpl",452,22241987.5996
41,"RSP","Retrosplenial area","cue","CTXpl",465,14551252.7228
41,"SS","Somatosensory areas","cue","CTXpl",481,18486258.1249
41,"TEa","Temporal association areas","cue","CTXpl",531,12076679.3184
41,"VIS","Visual areas","cue","CTXpl",537,19503513.9039
41,"VISC","Visceral area","cue","CTXpl",585,17576093.5006
41,"AOB","Accessory olfactory bulb","cue","CTXpl",592,5169500
41,"AON","Anterior olfactory nucleus","cue","CTXpl",594,7364194.4186
41,"COA","Cortical amygdalar area","cue","CTXpl",595,9052412.27229
41,"DP","Dorsal peduncular area","cue","CTXpl",598,7743009.90099
41,"MOB","Main olfactory bulb","cue","CTXpl",599,9209892.30769
41,"NLOT","Nucleus of the lateral olfactory tract","cue","CTXpl",600,13667065.3595
41,"PAA","Piriform-amygdalar area","cue","CTXpl",603,7518241.75824
41,"PIR","Piriform area","cue","CTXpl",604,10859067.2515
41,"TR","Postpiriform transition area","cue","CTXpl",605,7069304.44444
41,"TT","Taenia tecta","cue","CTXpl",606,9110891.85185
41,"BLAa","Basolateral amygdalar nucleus, anterior part","cue","CTXsp",609,10987975.976
41,"BLAp","Basolateral amygdalar nucleus, posterior part","cue","CTXsp",610,8329321.29964
41,"BLAv","Basolateral amygdalar nucleus, ventral part","cue","CTXsp",611,12798377.193
41,"BMA","Basomedial amygdalar nucleus","cue","CTXsp",612,15431957.9832
41,"CLA","Claustrum","cue","CTXsp",613,25475934.4978
41,"EPd","Endopiriform nucleus, dorsal part","cue","CTXsp",615,14887167.9487
41,"EPv","Endopiriform nucleus, ventral part","cue","CTXsp",616,16338707.0707
41,"LA","Lateral amygdalar nucleus","cue","CTXsp",617,6942174.24242
41,"PA","Posterior amygdalar nucleus","cue","CTXsp",618,8411177.77778
42,"ACVII","Accessory facial motor nucleus","control","HB",80,5528000
42,"GRN","Gigantocellular reticular nucleus","control","HB",81,1914080.24691
42,"IRN","Intermediate reticular nucleus","control","HB",82,1560237.70492
